X,Y,OBJECTID,Facility_ID,Facility_Name,Facility_Type_Code,Facility_Type,Map_Symbol,Facility_Type_Detail,Facility_Type_Abbreviation,Licensed_Beds_Total,Telephone,County,Address_Full,LAT,LON,CDPHE_HFEMS_Licensed,Operating_Status,Designation_Level,Date_Data_Updated,Source
505849.357515818,4398928.6090523,3477,10P682,LIBERTY RESIDENTIAL LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 789-1839,DENVER,"4811 E COLFAX AVE, DENVER, CO 80220",39.740234,-104.931732,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
495890.610589275,4411892.24521978,3478,10P687,KING ADULT ENRICHMENT CENTER ROCKY MOUNTAIN MS CEN,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 433-6887,ADAMS,"8845 WAGNER ST, WESTMINSTER, CO 80031",39.857048,-105.048042,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
479100.561144445,4429540.4738043,3479,10P689,CRAFT HOME HEALTH,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 274-5974,BOULDER,"1650 38TH ST, STE 101E, BOULDER, CO 80301",40.015808,-105.244896,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
527789.319285931,4381111.11179482,3480,10P6UA,ABILITY HOUSE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 277-1368,ARAPAHOE,"7575 S QUANTOCK CT, AURORA, CO 80016",39.579262,-104.676422,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
518372.502209851,4307127.20105718,3481,10P712,ENVIDA,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 301-6870,EL PASO,"5660 N ACADEMY BLVD, COLORADO SPRINGS, CO 80918",38.912853,-104.788086,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
507969.559315207,4479678.9072871,3482,10P890,PERSISTENT PATHWAYS LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 984-5529,WELD,"1113 CANYON DR, WINDSOR, CO 80550",40.467747,-104.905991,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
521937.180180944,4474028.95085391,3483,10P8IB,EPIC ENDEAVORS INC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(970) 388-7115,WELD,"3919 W 14TH STREET RD, GREELEY, CO 80634",40.416595,-104.741425,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
503773.694854076,4416486.63846758,3484,10P9M2,UNITED VISIONARY SERVICES LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 569-1079,ADAMS,"11147 COLUMBINE CT., NORTHGLENN, CO 80233",39.898445,-104.955856,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
492779.804379462,4358924.57433318,3485,10PCYT,MISSION IN PRACTICE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 960-0136,DOUGLAS,"1335 N STATE HWY 67, SEDALIA, CO 80135",39.379768,-105.083832,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
276318.320706264,4308838.82165615,3486,10PDN1,"MOVED BY MUSIC, LLC",S2G,All Other Factypes,Disability Care,CHILDREN'S HABILITATION RESIDENTIAL PROG,HCBS,0,(790) 527-9138,DELTA,"41664 REDS RD, PAONIA, CO 81428",38.899967,-107.579361,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
494414.94408964,4483833.129869,3487,10PF9N,HINENI PASA LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(970) 443-8891,LARIMER,"5823 HUNTINGTON HILLS DR, FORT COLLINS, CO 80525",40.505192,-105.065918,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
507865.236071021,4392029.48661962,3488,10PH7M,PRIME CARE HOME HEALTH INC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 975-8448,DENVER,"2121 S ONEIDA ST STE 100, DENVER, CO 80224",39.678055,-104.908287,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
518704.221412638,4299154.04214432,3489,10PL29,PEAK SUPPORTIVE SERVICES LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 576-2900,EL PASO,"2420 E WILLIAMETTE AVE, COLORADO SPRINGS, CO 80909",38.840996,-104.784477,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
504719.90772213,4395417.2658337,3490,10PQKL,ONECARE LIVING NETWORK INC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 933-9647,DENVER,"3773 E CHERRY CREEK NORTH DR EAST TOWER STE 801 OFC 857, DENVER, CO 80209",39.708603,-104.944939,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
518354.796736637,4413340.0351224,3491,10PQMK,COMPASSIONATE COMFORT CARE,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 210-1569,ADAMS,"9537 RICHFIELD ST, COMMERCE CITY, CO 80022",39.869904,-104.785378,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
519808.378377276,4389632.60233536,3492,10PULK,GRATITUDE CARE SERVICES INC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 404-8202,ARAPAHOE,"18791 E HAMILTON DR, AURORA, CO 80013",39.656265,-104.769096,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
514216.46644575,4398999.47333159,3493,10PUQN,UNIVERSITY OF CO HOSPITAL AUTHORITY-SUPPORTE,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 549-6110,ADAMS,"16505 E 16TH AVE, AURORA, CO 80045",39.740774,-104.834078,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
518554.052959956,4393810.27503136,3494,10Q0KF,NOBEL HEALTHCARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 220-3057,ARAPAHOE,"1188 S RIFLE CIR, AURORA, CO 80017",39.693935,-104.7836,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
501317.43673169,4412946.74635811,3495,10Q187,"CHILD AND FAMILY THERAPY CENTER OF DENVER, THE",S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 442-2720,ADAMS,"9351 GRANT ST STE 200, THORNTON, CO 80229",39.866558,-104.984596,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
493038.915595162,4403462.63779381,3496,10Q190,ARIEL CLINICAL SERVICES,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 703-9351,JEFFERSON,"4660 WADSWORTH BLVD, WHEAT RIDGE, CO 80033",39.781078,-105.081291,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
485913.775431976,4422234.39960336,3497,10Q1GF,NEXUS FAMILY CAREGIVERS  LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 258-6643,BOULDER,"357 MCCASLIN BLVD STE 200, LOUISVILLE, CO 80027",39.950123,-105.164902,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
480444.544888866,4423008.08427849,3498,10Q264,INSPIRE BEHAVIORAL THERAPY LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(651) 354-3347,BOULDER,"1720 S MARSHALL RD #19, BOULDER, CO 80305",39.956985,-105.228951,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
511676.386856764,4390388.20745143,3499,10Q266,AZA ADULT DAY CARE,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(303) 696-2600,ARAPAHOE,"10691 E BETHANY DR STE 200, AURORA, CO 80014",39.663223,-104.863876,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
512236.070987037,4390290.41165081,3500,10Q267,ASSURANCE SUPPORT SERVICES AGENCY,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 420-9049,ARAPAHOE,"3025 S PARKER RD STE 130, AURORA, CO 80014",39.662334,-104.857353,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
516397.209459364,4389285.08384732,3501,10Q268,FLATIRONS ADULT DAY CARE,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(720) 536-8961,ARAPAHOE,"15433 EAST HAMPDEN AVE  UNIT B, AURORA, CO 80013",39.653206,-104.808868,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
492496.596232548,4392043.55327504,3502,10Q276,FOX HOME CARE,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 881-3699,JEFFERSON,"2125 S AMMONS ST, LAKEWOOD, CO 80227",39.678185,-105.087494,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
493459.875565562,4487871.76576503,3503,10Q2JJ,AAA CARE SUPPORT LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(970) 317-7289,LARIMER,"3307 S COLLEGE AVE UNIT 215B, FORT COLLINS, CO 80525",40.541569,-105.077232,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
521311.134514157,4383444.80908129,3504,10Q42O,UNNATI CARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(408) 857-1607,ARAPAHOE,"20597 E CALEY PL, CENTENNIAL, CO 80016",39.600475,-104.751778,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
520038.824875375,4305835.89265314,3505,10Q524,ASPIRE BEHAVIORAL CARE,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 231-1072,EL PASO,"1740 CHAPEL HILLS DR, COLORADO SPRINGS, CO 80920",38.90118,-104.768904,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
491759.114721379,4469372.54802172,3506,10Q525,PRECIOUS HANDS COMMUNITY HELPERS,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(970) 231-6054,LARIMER,"1840 S TAFT AVE APT 207, LOVELAND, CO 80537",40.374893,-105.097076,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
511507.647473842,4393380.42364121,3507,10Q527,GOLDEN MEDICAL TRANSPORTATION SERVICES LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 404-5377,ARAPAHOE,"1450 S HAVANA STREET STE 232, AURORA, CO 80012",39.690186,-104.865791,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
517952.696666722,4380979.09992639,3508,10Q560,CREEKSIDE AGENCY,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 255-1157,ARAPAHOE,"7631 S PAGOSA CT, CENTENNIAL, CO 80016",39.578335,-104.790962,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
491973.519547034,4419796.61088947,3509,10Q566,LIL' FRIENDS LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 358-9341,BROOMFIELD,"805 BURBANK ST, BROOMFIELD, CO 80020",39.928238,-105.093933,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
511593.523532149,4358833.31222556,3510,10Q572,WELLSPRING COMMUNITY,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 660-1935,DOUGLAS,"826 PARK STREET 200, CASTLE ROCK, CO 80109",39.378898,-104.865392,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
489042.218741308,4384867.71705235,3511,10Q587,INTERACTIVE LIVING LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 947-7551,JEFFERSON,"11485 W POWERS AVE, LITTLETON, CO 80128",39.613491,-105.127655,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
510691.672810994,4389265.28463447,3512,10Q5FR,ACCESS HOME CARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 638-6603,DENVER,"9725 E HAMPDEN AVE STE 102A, DENVER, CO 80231",39.653118,-104.875374,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
526120.739808608,4383157.38015182,3513,10Q648,HANNA CARES LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 579-6204,ARAPAHOE,"6550 SOUTH IDER ST, AURORA, CO 80016",39.597752,-104.69577,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
501389.61427595,4388854.56462213,3514,10Q654,"VANDY'S SUPPORTED LIVING SERVICES, LLC",S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 323-5553,ARAPAHOE,"303 E KENYON AVE, ENGLEWOOD, CO 80113",39.649483,-104.983803,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
488055.032721587,4405755.54872725,3515,10Q659,ABSOLUTE ADULT DAY PROGRAM,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(303) 534-0321,JEFFERSON,"12500 W 58TH AVE UNIT 103, ARVADA, CO 80002",39.801682,-105.139534,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
518060.825620194,4304276.33209963,3516,10Q695,"TOUCH THE STARS, LLC",S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 314-8855,EL PASO,"1945 WESTMORELAND RD, COLORADO SPRINGS, CO 80907",38.887169,-104.791756,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
510653.183885164,4306270.6645512,3517,10Q715,ALPINE AUTISM CENTER,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 203-6903,EL PASO,"2760 FIELDSTONE RD, COLORADO SPRINGS, CO 80919",38.905262,-104.877136,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
406884.051613432,4380866.68468592,3518,10Q792,TIMBERLINE ADULT DAY SERVICES,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(970) 668-2952,SUMMIT,"83 NANCY'S PLACE, FRISCO, CO 80443",39.572453,-106.084122,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
500947.659688765,4389770.22305055,3519,10Q847,COTTONWOOD COMMUNITY ALTERNATIVES INC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 761-6487,ARAPAHOE,"3255 S ACOMA ST, ENGLEWOOD, CO 80110",39.657734,-104.988953,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
506918.38473246,4378998.17109082,3520,10Q8M4,KAITLIN PSARCZYK LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(815) 883-0114,DOUGLAS,"6654 GREEN RIVER DRIVE UNIT G, HIGHLANDS RANCH, CO 80130",39.560646,-104.919464,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
465593.063263607,4380576.28721787,3521,10Q93T,LEAD BY LOVE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(631) 835-1029,CLEAR CREEK,"269 BROOK RD, EVERGREEN, CO 80439",39.574203,-105.400604,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515160.508872144,4426345.87098973,3522,10QASM,SHAVIZ AGENCY LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 666-7042,ADAMS,"21 N 1ST AVE STE 100 & 240, BRIGHTON, CO 80601",39.987148,-104.822426,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
509580.87884523,4394073.76669919,3523,10QB96,FIDEM HOME CARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 324-6365,ARAPAHOE,"8500 E MISSISSIPPI AVE UNIT 82, DENVER, CO 80247",39.696457,-104.888252,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
492086.349664569,4426165.51658798,3524,10QD0G,IMAGINE,S2G,All Other Factypes,Disability Care,CHILDREN'S HABILITATION RESIDENTIAL PROG,HCBS,0,(303) 641-6342,BOULDER,"1400 DIXON AVE, LAFAYETTE, CO 80026",39.985622,-105.09269,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
485913.775431976,4422234.39960336,3525,10QD2P,DR DAVID KALIS PSYCHOLOGICAL & CONSULTING SVCS LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 482-7041,BOULDER,"357 MCCASLIN BLVD STE 200, LOUISVILLE, CO 80027",39.950123,-105.164902,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
524433.426088062,4377727.20705654,3526,10QG12,A MOTHER'S TOUCH LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 359-9269,DOUGLAS,"9125 E SUMMIT RD, PARKER, CO 80138",39.548874,-104.715622,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
518488.538243069,4298008.78299406,3527,10QG39,KAAUM ENTREPRISES LLC,S2G,All Other Factypes,Disability Care,CHILDREN'S HABILITATION RESIDENTIAL PROG,HCBS,0,(719) 396-3008,EL PASO,"155 PRINTER PARKWAY SUITES 100 AND 240, COLORADO SPRINGS, CO 80210",38.83068,-104.786993,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
512002.590311618,4390614.45069833,3528,10QKCN,UNITY HOME CARE LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(303) 818-4387,ARAPAHOE,"2851 S PARKER RD STE PH-10, AURORA, CO 80014",39.665257,-104.860069,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
529435.637812247,4234092.24252329,3529,10QL00,THE FAMILY CARE CO LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 257-3344,PUEBLO,"703 AVOCADO ST, PUEBLO, CO 81005",38.254372,-104.663567,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
515536.602700976,4425252.15261089,3530,10QL3O,METRO HEARTS HOST HOMES INC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 258-5975,ADAMS,"606 S 4TH AVE, BRIGHTON, CO 80601",39.977287,-104.818047,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
519995.588098297,4391374.43594952,3531,10QLEL,SUPPORT FAITH CARE TEAM LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 229-4341,ARAPAHOE,"18810 E VASSAR DR, AURORA, CO 80013",39.671955,-104.766861,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
534114.45200784,4238983.74129899,3532,10QMVM,UNPARALLELED POSSIBILITIES LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(719) 320-1729,PUEBLO,"311 W 29TH ST, PUEBLO, CO 81003",38.29829,-104.609856,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
520786.431780592,4299700.64583326,3533,10QNN5,SUNRISE ADULT DAYCARE,S22,All Other Factypes,Adult Day Care Facility,ADULT DAY,ADAY,0,(303) 358-5399,EL PASO,"3680 CITADEL DR N, COLORADO SPRINGS, CO 80909",38.845875,-104.760468,HCPF Certified,Pending,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
502527.279949402,4480723.92326125,3534,10QOI3,BRIT HOME CARE,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(970) 235-2005,LARIMER,"5742 RIDGEWAY DR, FORT COLLINS, CO 80528",40.477196,-104.970184,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
522034.495936154,4385209.37467004,3535,10QS4S,AGAPE LIVING LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 218-4905,ARAPAHOE,"20985 EAST BERRY AVENUE, CENTENNIAL, CO 80015",39.616356,-104.743294,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
496548.481203391,4371158.57876657,3536,10QSYE,FAMILY FIRST PROTECTION SERVICES LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(308) 520-4876,DOUGLAS,"8820 SWAN RIVER ST, LITTLETON, CO 80125",39.490028,-105.040138,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
522566.411144379,4384480.1942046,3537,10QTXZ,TRANSFORMATION HOME HEALTH LLC,S2E,All Other Factypes,Disability Care,SERVICE AGENCY,HCBS-IDD,0,(720) 668-1225,ARAPAHOE,"21622 E ALAMO PL, CENTENNIAL, CO 80015",39.609772,-104.737122,HCPF Certified,Active,,2026/06/15 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
